subsample,ID,Date,Time,Lat,Lon,DateTime,DeployID,CPLat,CPLon,Species,Population,Age,BreedingStage,Deploydatetime,Retrievedatetime,geometry_first,dist,difftime,netdisp,speed,turnangle
2019-03-23T02:00:00Z,17766,2019-03-23T00:00:00Z,02:07:07,52.336937,-6.370052,2019-03-23T02:07:07Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",3.64377918007459,3599,7360.0580049333,0.00101244211727551,284.9314171798268
2019-03-23T04:00:00Z,17766,2019-03-23T00:00:00Z,04:07:36,52.337543,-6.370013,2019-03-23T04:07:36Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",9.85398569906741,3629,7250.71915925617,0.00271534464013982,185.2900812046099
2019-03-23T06:00:00Z,17766,2019-03-23T00:00:00Z,06:07:11,52.33762,-6.369918,2019-03-23T06:07:11Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",11.9174508024716,3603,7237.90250798942,0.00330764662849613,10.459909092952424
2019-03-23T08:00:00Z,17766,2019-03-23T00:00:00Z,08:07:07,52.379726,-6.377833,2019-03-23T08:07:07Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",394.046215510853,3599,489.712343154495,0.10948769533505218,14.061486677889643
2019-03-23T10:00:00Z,17766,2019-03-23T00:00:00Z,10:07:11,52.379543,-6.378312,2019-03-23T10:07:11Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",167.530587952886,3602,471.73317139983,0.04651043530063464,258.52041699226976
2019-03-23T12:00:00Z,17766,2019-03-23T00:00:00Z,12:07:09,52.378342,-6.378,2019-03-23T12:07:09Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",125.633688856667,3599,256.32351721292,0.0349079435556175,301.5954374371838
2019-03-23T14:00:00Z,17766,2019-03-23T00:00:00Z,14:07:18,52.378273,-6.378518,2019-03-23T14:07:18Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",263.776062655318,3610,277.918804802124,0.07306816140036501,273.88673394932147
2019-03-23T16:00:00Z,17766,2019-03-23T00:00:00Z,16:07:14,52.377388,-6.378743,2019-03-23T16:07:14Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",125.861214895387,3606,208.850886283763,0.03490327645462768,182.24086549923595
2019-03-23T18:00:00Z,17766,2019-03-23T00:00:00Z,18:07:14,52.377518,-6.378947,2019-03-23T18:07:14Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",35.4316032489862,3574,237.44514283128,0.00991371103776894,99.03948280283872
2019-03-23T20:00:00Z,17766,2019-03-23T00:00:00Z,20:07:08,52.334316,-6.374784,2019-03-23T20:07:08Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",390.640385479733,3600,7801.29838696866,0.10851121818881458,248.897815239709
2019-03-23T22:00:00Z,17766,2019-03-23T00:00:00Z,22:07:08,52.335526,-6.37626,2019-03-23T22:07:08Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",452.222121846677,3593,7577.57499714547,0.1258619877112933,274.22592857406084
2019-03-24T00:00:00Z,17766,2019-03-24T00:00:00Z,00:07:07,52.336063,-6.375128,2019-03-24T00:07:07Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",45.4303944253786,3598,7482.06165945321,0.01262656876747597,99.36796942452683
2019-03-24T02:00:00Z,17766,2019-03-24T00:00:00Z,02:07:08,52.335243,-6.374698,2019-03-24T02:07:08Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",144.37075928866,3601,7632.80518430245,0.04009185206572058,147.9111763953159
2019-03-24T04:00:00Z,17766,2019-03-24T00:00:00Z,04:07:38,52.334999,-6.37449,2019-03-24T04:07:38Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",45.559419543431,3628,7678.01724744537,0.01255772313766013,128.37922391729575
2019-03-24T06:00:00Z,17766,2019-03-24T00:00:00Z,06:07:10,52.368988,-6.376255,2019-03-24T06:07:10Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",6189.99356124094,3602,1480.64295527823,1.71848794037783,356.99846306426303
2019-03-24T08:00:00Z,17766,2019-03-24T00:00:00Z,08:07:07,52.378189,-6.379869,2019-03-24T08:07:07Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",145.444465430737,3599,383.099881406664,0.04041246608244998,287.9569972024274
2019-03-24T10:00:00Z,17766,2019-03-24T00:00:00Z,10:07:24,52.378376,-6.379386,2019-03-24T10:07:24Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",15.4333555995967,3614,359.419259052565,0.00427043597111142,38.75162833481174
2019-03-24T12:00:00Z,17766,2019-03-24T00:00:00Z,12:07:18,52.379761,-6.378333,2019-03-24T12:07:18Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",969.999749668843,3611,510.185658522033,0.26862358063385294,76.47540167586999
2019-03-24T14:00:00Z,17766,2019-03-24T00:00:00Z,14:07:12,52.37809,-6.379683,2019-03-24T14:07:12Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",414.414473416116,3597,356.060694641044,0.11521114078846696,235.57405412995547
2019-03-24T16:00:00Z,17766,2019-03-24T00:00:00Z,16:07:40,52.377728,-6.379875,2019-03-24T16:07:40Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",59.7858989975803,3630,347.592498513609,0.01646994462743258,212.8584835917107
2019-03-24T18:00:00Z,17766,2019-03-24T00:00:00Z,18:07:19,52.37817,-6.379852,2019-03-24T18:07:19Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",146.900667537938,3534,379.688477750799,0.04156781763948454,13.544664522493632
2019-03-24T20:00:00Z,17766,2019-03-24T00:00:00Z,20:07:07,52.334839,-6.370682,2019-03-24T20:07:07Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",7917.98559205934,3597,7733.68696987407,2.201274837936986,168.68904543652744
2019-03-24T22:00:00Z,17766,2019-03-24T00:00:00Z,22:07:09,52.334839,-6.370667,2019-03-24T22:07:09Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",6.07323991059731,3599,7733.83727231225,0.00168747983067443,310.15599962790935
2019-03-25T00:00:00Z,17766,2019-03-25T00:00:00Z,00:07:06,52.33477,-6.37066,2019-03-25T00:07:06Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",0.761965460006979,3598,7746.42667144039,2.117747248490769e-4,153.43494884327757
2019-03-25T02:00:00Z,17766,2019-03-25T00:00:00Z,02:07:06,52.337139,-6.371045,2019-03-25T02:07:06Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",431.506361616605,3599,7312.72959884318,0.11989618272203534,350.79409481243914
2019-03-25T04:00:00Z,17766,2019-03-25T00:00:00Z,04:07:40,52.337311,-6.370525,2019-03-25T04:07:40Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",22.556863745939,3629,7286.95392118373,0.00621572437198648,139.7869991206214
2019-03-25T06:00:00Z,17766,2019-03-25T00:00:00Z,06:07:07,52.377918,-6.378808,2019-03-25T06:07:07Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",7451.98787089608,3601,257.211666898049,2.0694217914179607,348.52260711424947
2019-03-25T08:00:00Z,17766,2019-03-25T00:00:00Z,08:07:07,52.377499,-6.377738,2019-03-25T08:07:07Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",121.77846708314,3602,116.092669551233,0.03380856942896733,101.37354730289776
2019-03-25T10:00:00Z,17766,2019-03-25T00:00:00Z,10:07:07,52.377632,-6.379928,2019-03-25T10:07:07Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",202.062576214969,3600,347.865707453521,0.05612849339304681,274.832202513456
2019-03-25T12:00:00Z,17766,2019-03-25T00:00:00Z,12:07:13,52.37812,-6.379158,2019-03-25T12:07:13Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",32.4756906579904,3604,310.414109347209,0.00901101294616827,100.12467165431588
2019-03-25T14:00:00Z,17766,2019-03-25T00:00:00Z,14:07:06,52.377975,-6.379492,2019-03-25T14:07:06Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",57.5952482100094,3564,327.173386479614,0.01616028288720802,244.4001976858584
2019-03-25T16:00:00Z,17766,2019-03-25T00:00:00Z,16:07:08,52.37439,-6.389197,2019-03-25T16:07:08Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",84.0828735707752,3599,1452.30398356601,0.02336284344839545,264.17521133304854
2019-03-25T18:00:00Z,17766,2019-03-25T00:00:00Z,18:07:13,52.772892,-6.4686,2019-03-25T18:07:13Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",69638.9680581437,3573,73214.8338909104,19.49033530874438,351.2920313835765
2019-03-25T20:00:00Z,17766,2019-03-25T00:00:00Z,20:07:07,53.364571,-6.840243,2019-03-25T20:07:07Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",43233.0188354122,3593,189283.758682016,12.032568559814134,324.3229242168757
2019-03-25T22:00:00Z,17766,2019-03-25T00:00:00Z,22:07:14,53.217045,-7.257228,2019-03-25T22:07:14Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",20962.0254386815,3604,183081.598800739,5.81632226378511,4.812796726326033
2019-03-26T00:00:00Z,17766,2019-03-26T00:00:00Z,00:07:06,53.853806,-7.014472,2019-03-26T00:07:06Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",78105.0241841551,3600,282963.268321629,21.695840051154185,15.274236161070151
2019-03-26T02:00:00Z,17766,2019-03-26T00:00:00Z,02:07:20,54.570927,-7.251702,2019-03-26T02:07:20Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",84015.348886762207,3606,421828.199449604,23.298765636927964,342.2927177968753
2019-03-26T04:00:00Z,17766,2019-03-26T00:00:00Z,04:07:06,55.282295,-6.575617,2019-03-26T04:07:06Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",77627.9873459029,3593,548694.750993316,21.605340202032536,59.706307452915006
2019-03-26T06:00:00Z,17766,2019-03-26T00:00:00Z,06:07:10,55.925541,-5.786733,2019-03-26T06:07:10Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",68165.2075203853,3582,678198.151911527,19.029929514345433,48.03683889865851
2019-03-26T08:00:00Z,17766,2019-03-26T00:00:00Z,08:07:09,56.591591,-5.161782,2019-03-26T08:07:09Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",82699.1798011377,3603,819736.42136765,22.952867000038204,50.56040866068453
2019-03-26T10:00:00Z,17766,2019-03-26T00:00:00Z,10:07:06,57.202335,-4.259898,2019-03-26T10:07:06Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",75655.4947537286,3600,962291.944739722,21.01541520936907,46.80680585172829
2019-03-26T12:00:00Z,17766,2019-03-26T00:00:00Z,12:07:06,57.993752,-3.852878,2019-03-26T12:07:06Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",101733.272096518,3592,1132805.32023322,28.322180427761275,26.000364779280417
2019-03-26T14:00:00Z,17766,2019-03-26T00:00:00Z,14:07:07,57.868469,-4.073875,2019-03-26T14:07:07Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",17612.6874629093,3523,1101392.76049501,4.9993435886770765,236.87354572738047
2019-03-26T16:00:00Z,17766,2019-03-26T00:00:00Z,16:07:06,57.868137,-4.074306,2019-03-26T16:07:06Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",63.7774022575148,3600,1101314.01409693,0.01771594507153189,283.0822614979745
2019-03-26T18:00:00Z,17766,2019-03-26T00:00:00Z,18:07:26,58.023491,-4.569688,2019-03-26T18:07:26Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",45208.5375686438,3617,1121841.37591272,12.498904497827974,299.19210033844513
2019-03-26T20:00:00Z,17766,2019-03-26T00:00:00Z,20:07:07,58.022861,-4.568025,2019-03-26T20:07:07Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",22.2797694381722,3599,1121744.31112145,0.0061905444396144,91.14576283935016
2019-03-26T22:00:00Z,17766,2019-03-26T00:00:00Z,22:07:32,58.022514,-4.56775,2019-03-26T22:07:32Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",55.9937987857336,3624,1121678.05207634,0.01545082747950706,128.6095046854801
2019-03-27T00:00:00Z,17766,2019-03-27T00:00:00Z,00:07:08,58.02285,-4.568062,2019-03-27T00:07:08Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",76.6142696613023,3602,1121741.29707847,0.02126992494761308,310.2504289818613
2019-03-27T02:00:00Z,17766,2019-03-27T00:00:00Z,02:07:07,58.022572,-4.567827,2019-03-27T02:07:07Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",9.67181712107783,3588,1121688.5066385,0.00269560120431377,357.5104470775208
2019-03-27T04:00:00Z,17766,2019-03-27T00:00:00Z,04:07:20,58.022568,-4.56675,2019-03-27T04:07:20Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",122.593156376755,3580,1121709.21098537,0.03424389842926116,82.65101876475674
2019-03-27T06:00:00Z,17766,2019-03-27T00:00:00Z,06:07:06,58.030945,-4.58381,2019-03-27T06:07:06Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",2314.23547231757,3542,1123102.58521776,0.653369698565095,295.9165382584541
2019-03-27T08:00:00Z,17766,2019-03-27T00:00:00Z,08:07:08,58.023689,-4.568664,2019-03-27T08:07:08Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",52.4036534932965,3599,1121902.76927189,0.01456061503009073,246.0964421225306
2019-03-27T10:00:00Z,17766,2019-03-27T00:00:00Z,10:07:04,58.332008,-4.896798,2019-03-27T10:07:04Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",21699.7485053603,3587,1180345.62698254,6.049553528118297,298.5733458177265
2019-03-27T12:00:00Z,17766,2019-03-27T00:00:00Z,12:07:09,58.33197,-4.895842,2019-03-27T12:07:09Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",194.182988649523,3604,1180352.50884086,0.05387985256646038,269.3758160868824
2019-03-27T14:00:00Z,17766,2019-03-27T00:00:00Z,14:07:18,58.331806,-4.897085,2019-03-27T14:07:18Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",28.6524704916288,3611,1180298.75514715,0.00793477443689525,216.43085811971417
2019-03-27T16:00:00Z,17766,2019-03-27T00:00:00Z,16:07:10,58.331852,-4.897477,2019-03-27T16:07:10Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",38.6758701791115,3603,1180302.32375844,0.01073435197865988,287.0490309712436
2019-03-27T18:00:00Z,17766,2019-03-27T00:00:00Z,18:07:15,58.332584,-4.89397,2019-03-27T18:07:15Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",37.9605074058647,3601,1180510.54849469,0.01054165715242007,305.9421118706277
2019-03-27T20:00:00Z,17766,2019-03-27T00:00:00Z,20:07:06,58.333096,-4.895212,2019-03-27T20:07:06Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",43.221013922143,3597,1180598.72381429,0.01201585040926966,9.78240703197518
2019-03-27T22:00:00Z,17766,2019-03-27T00:00:00Z,22:07:06,58.331886,-4.895212,2019-03-27T22:07:06Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",20.6756050771349,3599,1180344.67050286,0.00574481941570848,222.2736890042804
2019-03-28T00:00:00Z,17766,2019-03-28T00:00:00Z,00:07:06,58.331867,-4.895335,2019-03-28T00:07:06Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",11.7047805505817,3601,1180338.76799472,0.00325042503487411,250.3879062912868
2019-03-28T02:00:00Z,17766,2019-03-28T00:00:00Z,02:07:06,58.331848,-4.895208,2019-03-28T02:07:06Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",1.11319490801543,3600,1180336.75435221,3.0922080778206386e-4,270
2019-03-28T04:00:00Z,17766,2019-03-28T00:00:00Z,04:07:06,58.331913,-4.895312,2019-03-28T04:07:06Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",21.398137493403,3600,1180348.78381103,0.00594392708150082,319.34745690841794
2019-03-28T06:00:00Z,17766,2019-03-28T00:00:00Z,06:07:13,58.332024,-4.894638,2019-03-28T06:07:13Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",80.2698773011721,3608,1180382.57531677,0.0222477486976641,80.49710962872163
2019-03-28T08:00:00Z,17766,2019-03-28T00:00:00Z,08:07:07,58.331982000000004,-4.896852,2019-03-28T08:07:07Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",130.436857041524,3549,1180339.32884369,0.036753129625676,267.942354053373
2019-03-28T10:00:00Z,17766,2019-03-28T00:00:00Z,10:07:19,58.447666,-5.008157,2019-03-28T10:07:19Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",27456.1508312989,3614,1203041.37011399,7.5971640374374365,316.2187890556689
2019-03-28T12:00:00Z,17766,2019-03-28T00:00:00Z,12:07:05,58.481709,-5.065863,2019-03-28T12:07:05Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",763.819447908126,3601,1209437.03650954,0.21211314854432825,267.41188521047343
2019-03-28T14:00:00Z,17766,2019-03-28T00:00:00Z,14:07:06,58.487972,-5.065508,2019-03-28T14:07:06Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",1479.19132673417,3601,1210765.83496154,0.4107723762105437,10.100584305567931
2019-03-28T16:00:00Z,17766,2019-03-28T00:00:00Z,16:07:06,58.516171,-5.070712,2019-03-28T16:07:06Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",83.4626375424561,3598,1216661.06110543,0.02319695318022681,18.077970392218127
2019-03-28T18:00:00Z,17766,2019-03-28T00:00:00Z,18:07:49,58.51556,-5.06965,2019-03-28T18:07:49Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",21.4568608014882,3641,1216545.89706393,0.00589312298859879,124.36278548981826
2019-03-28T20:00:00Z,17766,2019-03-28T00:00:00Z,20:07:09,58.49752,-5.04464,2019-03-28T20:07:09Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",4499.21434184611,3598,1213066.64499837,1.2504764707743508,117.17949561575638
2019-03-28T22:00:00Z,17766,2019-03-28T00:00:00Z,22:02:49,58.497002,-5.047787,2019-03-28T22:02:49Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",319.778983328339,3579,1212914.33599299,0.08934869609621096,250.59646089713468
2019-03-29T00:00:00Z,17766,2019-03-29T00:00:00Z,00:02:20,58.497108,-5.047845,2019-03-29T00:02:20Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",53.523788899655,3614,1212935.96141557,0.01481012421130464,309.87180895749026
2019-03-29T02:00:00Z,17766,2019-03-29T00:00:00Z,02:02:40,58.496803,-5.047574,2019-03-29T02:02:40Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",32.6064398893935,3620,1212875.15171357,0.00900730383684904,204.2117543107828
2019-03-29T04:00:00Z,17766,2019-03-29T00:00:00Z,04:02:05,58.496895,-5.047363,2019-03-29T04:02:05Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",36.2101143123977,3599,1212897.47033759,0.01006115985340309,105.57558042135736
2019-03-29T06:00:00Z,17766,2019-03-29T00:00:00Z,06:02:11,58.497105,-5.04811,2019-03-29T06:02:11Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",59.3402822478557,3602,1212931.7290927,0.01647425936919925,290.31026619408334
2019-03-29T08:00:00Z,17766,2019-03-29T00:00:00Z,08:02:10,58.497047,-5.048069,2019-03-29T08:02:10Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",60.6038458432412,3589,1212920.02195239,0.01688599772728927,125.33581445951216
2019-03-29T10:00:00Z,17766,2019-03-29T00:00:00Z,10:03:04,58.481133,-5.066585,2019-03-29T10:03:04Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",26.6538005225867,3647,1209305.582522,0.00730841802099991,286.5981043928243
2019-03-29T12:00:00Z,17766,2019-03-29T00:00:00Z,12:02:14,58.481152,-5.066393,2019-03-29T12:02:14Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",18.4398231570127,3592,1209312.17703732,0.00513358105707481,112.02727866953576
